phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
125,56,69,63.80859375,423.80859375
142,56,86,64.4677734375,424.4677734375
144,60,84,64.79736328125,424.79736328125
143,60,83,65.06103515625,425.06103515625
135,60,75,65.1708984375,425.1708984375
148,60,88,65.76416015625,425.76416015625
131,60,71,65.67626953125,425.67626953125
131,60,71,65.9619140625,425.9619140625
134,60,74,66.3134765625,426.3134765625
143,60,83,66.81884765625,426.81884765625
143,60,83,67.1044921875,427.1044921875
151,64,87,67.5439453125,427.5439453125
162,64,98,68.09326171875,428.09326171875
153,64,89,68.18115234375,428.18115234375
149,64,85,68.37890625,428.37890625
151,64,87,68.70849609375,428.70849609375
144,64,80,68.84033203125,428.84033203125
141,64,77,69.08203125,429.08203125
147,64,83,69.49951171875,429.49951171875
142,64,78,69.67529296875,429.67529296875
158,64,94,70.33447265625,430.33447265625
165,64,101,70.77392578125,430.77392578125
154,64,90,70.81787109375,430.81787109375
155,64,91,71.12548828125,431.12548828125
157,64,93,71.47705078125,431.47705078125
151,64,87,71.630859375,431.630859375
152,64,88,71.9384765625,431.9384765625
148,64,84,72.13623046875,432.13623046875
149,64,85,72.4658203125,432.4658203125
148,64,84,72.7294921875,432.7294921875
169,64,105,73.4765625,433.4765625
176,64,112,73.916015625,433.916015625
175,64,111,74.1796875,434.1796875
168,64,104,74.3115234375,434.3115234375
166,64,102,74.55322265625,434.55322265625
161,64,97,74.7509765625,434.7509765625
154,64,90,74.8828125,434.8828125
158,64,94,75.25634765625,435.25634765625
149,64,85,75.34423828125,435.34423828125
151,64,87,75.69580078125,435.69580078125
162,64,98,76.22314453125,436.22314453125
157,64,93,76.39892578125,436.39892578125
152,64,88,76.57470703125,436.57470703125
142,64,78,76.640625,436.640625
130,64,66,76.6845703125,436.6845703125
120,64,56,76.75048828125,436.75048828125
111,64,47,76.83837890625,436.83837890625
106,64,42,77.0361328125,437.0361328125
103,64,39,77.255859375,437.255859375
115,64,51,77.80517578125,437.80517578125
123,64,59,78.2666015625,438.2666015625
126,64,62,78.6181640625,438.6181640625
125,64,61,78.90380859375,438.90380859375
130,64,66,79.29931640625,439.29931640625
128,64,64,79.541015625,439.541015625
127,64,63,79.82666015625,439.82666015625
125,64,61,80.068359375,440.068359375
123,64,59,80.33203125,440.33203125
141,64,77,81.01318359375,441.01318359375
141,64,77,81.298828125,441.298828125
154,64,90,81.89208984375,441.89208984375
139,64,75,81.826171875,441.826171875
159,64,95,82.5732421875,442.5732421875
149,64,85,82.63916015625,442.63916015625
128,64,64,82.46337890625,442.46337890625
114,64,50,82.44140625,442.44140625
100,64,36,82.41943359375,442.41943359375
102,64,38,82.77099609375,442.77099609375
101,64,37,83.03466796875,443.03466796875
114,64,50,83.60595703125,443.60595703125
104,64,40,83.671875,443.671875
124,64,60,84.39697265625,444.39697265625
119,64,55,84.5947265625,444.5947265625
