phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-35,-64,29,334.3359375,-25.6640625
-34,-64,30,334.27001953125,-25.72998046875
-34,-64,30,334.18212890625,-25.81787109375
-30,-64,34,334.18212890625,-25.81787109375
-25,-64,39,334.22607421875,-25.77392578125
-24,-64,40,334.16015625,-25.83984375
-25,-64,39,334.05029296875,-25.94970703125
-21,-64,43,334.05029296875,-25.94970703125
-16,-64,48,334.072265625,-25.927734375
-16,-64,48,333.984375,-26.015625
-12,-64,52,334.00634765625,-25.99365234375
-10,-64,54,333.96240234375,-26.03759765625
-8,-64,56,333.91845703125,-26.08154296875
-10,-64,54,333.78662109375,-26.21337890625
-10,-64,54,333.69873046875,-26.30126953125
-8,-64,56,333.65478515625,-26.34521484375
-5,-64,59,333.6328125,-26.3671875
-1,-64,63,333.6328125,-26.3671875
0,-64,64,333.5888671875,-26.4111328125
0,-64,64,333.52294921875,-26.47705078125
0,-64,64,333.4130859375,-26.5869140625
2,-64,66,333.39111328125,-26.60888671875
1,-64,65,333.28125,-26.71875
3,-64,67,333.2373046875,-26.7626953125
2,-64,66,333.12744140625,-26.87255859375
0,-64,64,332.99560546875,-27.00439453125
-1,-64,63,332.8857421875,-27.1142578125
-2,-64,62,332.77587890625,-27.22412109375
-4,-64,60,332.64404296875,-27.35595703125
-7,-64,57,332.490234375,-27.509765625
-7,-64,57,332.40234375,-27.59765625
-9,-64,55,332.2705078125,-27.7294921875
-9,-64,55,332.1826171875,-27.8173828125
-15,-64,49,331.98486328125,-28.01513671875
-16,-64,48,331.875,-28.125
-11,-64,53,331.89697265625,-28.10302734375
-14,-64,50,331.7431640625,-28.2568359375
-10,-64,54,331.7431640625,-28.2568359375
-9,-64,55,331.69921875,-28.30078125
-11,-64,53,331.5673828125,-28.4326171875
-11,-64,53,331.4794921875,-28.5205078125
-7,-64,57,331.4794921875,-28.5205078125
-6,-64,58,331.41357421875,-28.58642578125
-7,-64,57,331.3037109375,-28.6962890625
-6,-64,58,331.23779296875,-28.76220703125
-6,-64,58,331.171875,-28.828125
-8,-64,56,331.0400390625,-28.9599609375
-10,-64,54,330.908203125,-29.091796875
-7,-64,57,330.88623046875,-29.11376953125
-7,-64,57,330.79833984375,-29.20166015625
-9,-64,55,330.66650390625,-29.33349609375
-7,-64,57,330.62255859375,-29.37744140625
-8,-64,56,330.5126953125,-29.4873046875
-11,-64,53,330.35888671875,-29.64111328125
-10,-64,54,330.29296875,-29.70703125
-9,-64,55,330.2490234375,-29.7509765625
-12,-64,52,330.09521484375,-29.90478515625
-15,-64,49,329.94140625,-30.05859375
-16,-64,48,329.83154296875,-30.16845703125
-20,-64,44,329.65576171875,-30.34423828125
-26,-64,38,329.43603515625,-30.56396484375
-24,-64,40,329.39208984375,-30.60791015625
-27,-64,37,329.23828125,-30.76171875
-30,-64,34,329.08447265625,-30.91552734375
-33,-64,31,328.9306640625,-31.0693359375
-37,-64,27,328.7548828125,-31.2451171875
-42,-64,22,328.55712890625,-31.44287109375
-46,-64,18,328.4033203125,-31.5966796875
-48,-64,16,328.271484375,-31.728515625
-53,-64,11,328.07373046875,-31.92626953125
-48,-64,16,328.095703125,-31.904296875
-49,-64,15,327.98583984375,-32.01416015625
-49,-64,15,327.89794921875,-32.10205078125
-52,-64,12,327.744140625,-32.255859375
-53,-64,11,327.63427734375,-32.36572265625
-54,-64,10,327.5244140625,-32.4755859375
-53,-64,11,327.45849609375,-32.54150390625
-55,-64,9,327.32666015625,-32.67333984375
-54,-64,10,327.28271484375,-32.71728515625
-50,-64,14,327.28271484375,-32.71728515625
-53,-64,11,327.12890625,-32.87109375
-54,-64,10,327.01904296875,-32.98095703125
-55,-64,9,326.9091796875,-33.0908203125
-56,-64,8,326.79931640625,-33.20068359375
-49,-64,15,326.865234375,-33.134765625
-51,-64,13,326.7333984375,-33.2666015625
-54,-64,10,326.57958984375,-33.42041015625
-51,-64,13,326.5576171875,-33.4423828125
-46,-64,18,326.57958984375,-33.42041015625
-47,-64,17,326.4697265625,-33.5302734375
-45,-64,19,326.42578125,-33.57421875
-48,-64,16,326.2939453125,-33.7060546875
-49,-64,15,326.18408203125,-33.81591796875
-50,-64,14,326.07421875,-33.92578125
-51,-64,13,325.96435546875,-34.03564453125
-54,-64,10,325.810546875,-34.189453125
-54,-64,10,325.72265625,-34.27734375
-55,-64,9,325.61279296875,-34.38720703125
-59,-64,5,325.43701171875,-34.56298828125
-56,-64,8,325.4150390625,-34.5849609375
-57,-64,7,325.3271484375,-34.6728515625
-58,-64,6,325.21728515625,-34.78271484375
-57,-64,7,325.1513671875,-34.8486328125
-53,-64,11,325.1513671875,-34.8486328125
-54,-64,10,325.04150390625,-34.95849609375
-52,-64,12,325.01953125,-34.98046875
-53,-64,11,324.90966796875,-35.09033203125
-54,-64,10,324.7998046875,-35.2001953125
-49,-64,15,324.82177734375,-35.17822265625
-49,-64,15,324.73388671875,-35.26611328125
-47,-64,17,324.68994140625,-35.31005859375
-47,-64,17,324.60205078125,-35.39794921875
-41,-64,23,324.64599609375,-35.35400390625
-38,-64,26,324.6240234375,-35.3759765625
-38,-64,26,324.55810546875,-35.44189453125
-42,-64,22,324.38232421875,-35.61767578125
-43,-64,21,324.2724609375,-35.7275390625
-40,-64,24,324.25048828125,-35.74951171875
-37,-64,27,324.228515625,-35.771484375
